Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,4EBP1_pT37_pT46,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,HER3_pY1298,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NDRG1_pT346,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PEA15_pS116,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan-betaII_pS660,PRAS40_pT246,Rb_pS807_S811,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,TAZ_pS89,YAP_pS127,YB-1_PS102
UACC812,DMSO,Insulin,15,3.6684039726719906,6.51107019070173,0.5905429972779561,1.9685271027677398,1.2339973922243002,4.737070652280639,0.81291686246769,0.6036773373634671,0.8543652046000509,0.724441213686862,0.622229312331644,10.8557139747284,1.22338343921307,1.23425611346907,4.18377168011786,1.92157898417083,16.0743733937904,1.5663403130949598,0.29257967810099894,0.450776515654425,1.00807917499606,1.3835628912012101,0.809239213441689,1.25913150314013,0.512351704011709,1.18579570085839,0.851180115290878,2.56102861349629,0.36179360732452004,3.00388869063582,8.63047145052228,0.15428065991804502,0.7331404135282099,1.9830697409223899,7.206885734268969,7.65204213520926,1.86670245067291,9.54007033449134,8.32839722628489,1.55822559598959,6.804506676170501,0.275087629199158,1.57128281910285,3.68846474200831,0.601478608450039
UACC812,DMSO,EGF,15,2.61710365872944,3.9276497622415603,0.8281540790759209,1.6023320616077,1.06588982466105,3.9379790876620198,0.8720823031571509,0.6350277160460129,1.0209113116378299,0.8670027107301029,0.5967150127338621,5.89310856790888,1.26585426764428,1.18248415007045,3.1949640173502405,2.02049599456944,8.358754350729669,1.5992957323661599,0.372882072465697,0.686156289041978,1.26436906677652,1.51886475857766,0.8608633166151769,1.30732286169057,0.556787465768037,1.05953209249229,0.872158326029703,2.28985944589831,0.42889862504185705,2.75743151499414,4.91156527970305,0.228640512130321,0.7072656647975708,2.02866821610538,4.78516486389244,4.91808522575267,1.92949428875083,6.601266655604629,5.7588143287824405,1.90102495566477,5.1591477261885395,0.301513770482146,1.6352118605008301,2.5361765197748998,0.67839709099687
UACC812,GSK690693,IGF1,15,2.48840865246147,3.57299811681624,0.768573435485826,13.6766071460465,8.224688388110009,3.8710539344926698,0.790348862428212,0.652979315726765,1.2163535478827,0.885001347726371,0.619376063895096,5.5108375421324896,1.3456838614904099,1.3468820680488998,2.91760698327559,1.7855680796589601,7.03661962764166,1.8912237928929299,0.36333519329793895,0.651283859272889,1.09632370754552,1.5016989471581101,0.739455395800459,1.25705083995118,0.5819718769372622,1.01595096483889,0.851345359640612,1.49413835933606,0.40136404343313004,2.71022517153301,3.8713364718218397,0.233071759403607,0.7468456429639571,1.95142559019234,3.7149262994732797,5.1895722062146605,1.6935583848088402,4.2816656551154795,4.68120189768492,1.70915034286338,5.315648522310379,0.314938250682435,1.64645943950583,2.24482129665288,0.61066365270188
UACC812,GSK690693,FGF1,15,2.463081717499,3.6794995249785902,0.8887761780687049,12.943307958461098,8.300294587862307,4.2522944887769505,0.842757143499991,0.661370787564129,1.27083133807467,0.90639572994057,0.6419418623659561,5.10835698588767,1.3569761930578101,1.40942664597845,2.90517163700156,1.83877015834048,6.7313740465394805,1.96517153404803,0.36924923293047296,0.672834721412788,1.41300184859101,1.54953390729301,0.7253341084222091,1.3165500022879701,0.587345611351521,1.04156157809892,0.7911185468525781,1.6070830213582301,0.439553377299906,2.77082740731551,2.26340139768496,0.23629389588233898,0.764426207094257,2.2034983041595804,3.9127463726721,5.527462191502139,1.83260229032503,5.10605106634255,4.99523433452252,1.83263390060065,5.51144468407662,0.32251554605168103,1.335459034271,2.22038743868538,0.6008706888591329
UACC812,DMSO,IGF1,15,2.66045994853529,3.74096413372255,0.6505206048518721,1.79156014386056,1.00532693201811,4.07087010085838,0.912651125285368,0.6302993926071769,1.0996023560630301,0.925014148782365,0.62481844642324,7.572250902356559,1.32225891791583,1.2939929601273799,3.4297021979315696,2.13025021870287,9.044604804323972,1.7456332138925001,0.380638968915371,0.55696804138295,1.1792308911378502,1.6275974237685702,0.9021683955913331,1.36676410994479,0.5972151245349611,1.17961446411383,0.850552948481991,2.6223008817627202,0.4136338618321189,2.8528559517885603,4.86831512376037,0.218096497027281,0.747287689452876,2.03066382262326,4.9334090476291905,5.50758264508255,1.7913853804111899,6.8570031932173094,7.366896309044581,1.8394141060440001,5.07366511192786,0.31479586691906203,1.7044566537633001,2.5222380691012702,0.701888005850348
UACC812,DMSO,FGF1,15,2.5480746955856697,3.35437267344195,0.8182032412568359,1.65505897220305,1.08026964244021,4.30765461452061,0.905084346641005,0.7425199761886411,1.3174602400959399,1.01166446832725,0.636732793753352,5.33386731930963,1.33897943030721,1.38152718948413,3.5945885037610203,2.0080724403983403,7.91109050370471,1.90529859284028,0.35940200498970504,0.648860370144415,1.2306489238774598,1.6522588847366202,0.8972232369366621,1.30805780549637,0.5605170414208039,1.0704556862555,0.849723524144237,2.67119505217023,0.42891816276404,3.02191768742499,4.015692441246521,0.22585961262480803,0.77643618134781,2.18905301673578,4.50440119824215,5.7708825098819005,2.07948654402188,7.45279097081886,7.205664034999289,1.71426024243045,5.4247213875127995,0.32990949212444,1.42610351097381,2.46135350871894,0.6759799367515601
UACC812,GSK690693,Insulin,30,3.14338202183088,5.203713055426991,0.732296609987092,21.8346697640607,12.2821291499808,5.6654884096217,0.634647026093457,0.607619875295119,0.934522357310635,0.788570532097817,0.584202987454228,11.3205604742872,1.3566384368932,1.63457289875743,3.919307845296,1.99994046532961,14.601558316819,2.07267499286199,0.32959513832443604,0.564154869398969,1.27761906505379,1.2026210760428,0.667319204045543,1.3489988071989,0.528937670111173,1.02448660799057,0.863653681998629,1.6373334546883702,0.34889692750483803,3.0178280812877,6.48822649903125,0.19215581457906,0.7391398741542959,2.20740125324199,5.31812832312371,6.30030089994147,1.41553528534247,5.32676880504721,5.3299857532975,2.17582441349851,6.64768242391373,0.26981349832051,1.5851808267543999,3.10005767473131,0.556970751618376
UACC812,GSK690693,EGF,30,2.6729448659253503,4.39333629411931,0.8023003484120841,13.7064559571191,9.1634070908315,4.2944366902549,0.71538268291536,0.538418184058603,1.0065379688004599,0.7544174577314441,0.5548386769169,7.01673848953351,1.28343570942224,1.18312189846542,3.05486474891828,1.87968457009185,8.7283869003153,1.8368767810894298,0.30900188770784803,0.718492234004152,1.69572101442969,1.25614212256775,0.6929652474686571,1.2207329573728798,0.49110109426722104,1.0529867091934,0.862430589272978,1.70430887103733,0.372479539870449,2.7868641795832794,6.983672578342849,0.203564463292058,0.6676121161598371,2.04699794345823,4.78165774272011,5.23136789706204,1.48965270522495,4.5604021513284,4.88246845402819,2.12041734933078,5.246267671886639,0.28427343483895195,1.7969449672168702,2.5630452968845696,0.5977034094105861
UACC812,DMSO,Insulin,30,2.7306434965146202,3.88311573511801,0.7110809043864691,2.1303915940163702,1.3325640811245,3.7951681561116897,0.8571632919441371,0.609380176862569,1.00147090053881,0.83387357825178,0.601414583274027,8.106873368632987,1.30193860907878,1.19308096040154,3.5946619167124703,2.27826823585905,9.7200080979189,1.6236729903671798,0.38053105976911894,0.5474797469331,1.2049992388027901,1.3638193176522602,0.922984568831027,1.39186556203491,0.5825622534753531,1.11153757975386,0.871943047735263,2.45368355431384,0.384305849430205,2.56281969247828,4.42611746221878,0.214122265540343,0.730111533616832,1.8003589085891598,4.91954542332817,4.55880194196139,1.9894401224641103,5.4214436389498,4.97328869213217,1.9814582698069598,4.565215502941509,0.314482256753222,1.57725423431168,2.57095417740693,0.6934771974918928
UACC812,DMSO,EGF,30,3.16051023507137,4.3700093030178495,0.8150690100319108,2.09602842467796,1.28256498821322,4.77207531393484,0.849879963206678,0.549938031280688,1.005503649634,0.747917663777323,0.578798053160088,7.47266137484394,1.2824993449806201,1.14870007044757,3.85934405649756,2.33286744748333,10.102632504760301,1.73896681602712,0.329991427523662,0.662455018945764,1.5273192857832398,1.5639599063255598,0.903157763460937,1.2899384666378302,0.475908129237452,1.0886531856322,0.833321010914423,2.9113971345270095,0.37409225503679605,2.8697945921242005,5.6553300755855895,0.21125622206823103,0.6705633132381079,2.0847557585806498,5.546072999044,5.69416520621956,2.0918592976660504,6.3471626095232905,6.676532936401941,2.16294308458064,5.55451550363571,0.283777877705037,1.6946987880116902,2.85662392943687,0.66108074009926
UACC812,GSK690693,IGF1,30,2.56630195058933,3.6661837659946097,0.868775824169717,14.3922967027192,8.612689449982232,4.02677247350692,0.733257008298773,0.6822386900760861,1.21663890754467,0.8337498654873722,0.615096107947847,7.82916926775326,1.41924199720669,1.28735871392027,2.81491729865693,1.98313943143758,8.606461638736429,1.98547214863839,0.35642462109734707,0.574521640412234,1.21396871272991,1.47019872049701,0.731379554768852,1.2193415076790501,0.581697859976319,1.16767188032939,0.880632231994277,1.53447301866511,0.380987604011812,2.6442194920114104,3.8175604546667703,0.23194574093002104,0.752414450137378,1.88449211771017,3.57444490360335,4.67902653679155,1.62899010779152,4.05974728041552,4.06032205587522,2.06129762003758,4.893872207767201,0.3116578716081789,1.73519585105528,2.21499263119865,0.7300740913361471
UACC812,GSK690693,FGF1,30,2.56577968344327,3.58032324194937,0.897491852126596,13.410571875816801,7.7648290593070195,4.011264605989201,0.7762688297438399,0.648519262686288,1.2749462735863701,0.7998629003346801,0.607983419940454,6.54156422029685,1.4377963584311,1.3625830419936897,2.97332942189602,1.97221910876165,8.11160730254372,1.8626808548130802,0.360876066101222,0.7985408973673309,1.5576468620026698,1.44028662196978,0.703802076687291,1.2048159816196398,0.5780102975521241,1.05054492292772,0.8642980426082609,1.7081023379018403,0.406866618760289,2.64682410350833,3.97010109541066,0.216702834593025,0.7348043189570209,2.04420034310054,3.75723900643295,4.97731212036157,1.65448607120398,4.3777902901778,4.3151837927941505,1.9610540272391102,4.847050043430941,0.297914019925669,1.37620274897865,2.21154484419001,0.687361269489796
UACC812,DMSO,IGF1,30,2.70534958631523,3.3484439553054304,0.737193027478,2.3367443242393198,1.35002766151168,3.85842077221308,0.845129389007148,0.694394184879064,1.12104092897371,0.8400632859348219,0.6362706936283969,10.210937397978801,1.43315567052442,1.26015774761964,3.61236932945397,2.3368021486248702,11.4720713714575,1.79248449003749,0.380238519144874,0.5326144021809579,1.1291696883406002,1.54303515469468,0.8677344000991608,1.33577868328,0.578947657122421,1.13025792714599,0.9416940675989441,2.39820412813186,0.3600733511271121,2.72833842216703,4.55338161722112,0.216035819747869,0.805724139044525,1.9402575876588402,4.71430176522701,4.920796673159231,1.80473858883998,6.289378702572299,6.69645865676347,2.14855079875139,4.79117716292654,0.336994770796028,1.6818533122189998,2.30476930510411,0.7563858010061569
UACC812,DMSO,FGF1,30,3.25422732312769,4.031728033441491,0.66181483077317,2.2967581364919902,1.2636306818965302,4.484416509707089,0.863447029704524,0.623411669153937,1.05370937655872,0.8743074729645319,0.631535814530343,9.267829578457288,1.4061050633125503,1.31302624731134,4.12560047443682,2.3808509185317797,12.177896544902401,1.81100103727792,0.34718288013642495,0.7409440612621859,1.35475758037731,1.3212366163888998,0.936609393303069,1.42677808763896,0.524511462019697,1.1708111156595602,0.8839280785632441,2.9503986064676497,0.370308718330789,3.3143308988448,6.59513545322721,0.20292395514672898,0.7455961151519509,2.12164288435254,5.695423230064731,5.72870183837176,1.9103942634971898,6.18911977573248,6.085284239287679,2.08957277330598,4.722335120149429,0.32543812749090995,1.4957588869790501,2.8985488874554597,0.762832289522365
UACC812,GSK690693,Insulin,60,3.20187706493002,5.067055495168231,0.7920710792409201,16.4556844393645,10.4157014091449,5.0653061353818,0.611655038655761,0.5452023303531509,0.998454217171662,0.704238086821571,0.547418802864176,15.5193401848754,1.46741731608152,1.20509494953584,3.39950354947327,1.92713640042546,12.8531725543083,2.17295384733161,0.284282273788844,0.3845954684131961,1.10529589121821,1.39382563962894,0.640239242776995,1.29115096437216,0.477174197536166,0.9772425605351558,0.8523364679526171,1.40638910332424,0.291276064548786,3.03418650740175,4.81384287831685,0.19699564285919602,0.662088041796876,2.09752738431373,4.95143589600671,6.285273285519309,1.4002694860032299,4.66982220700212,4.649166246448,2.60883499692287,6.83513586639994,0.268945209910549,1.61763809825248,2.91458785185178,0.5773388711572719
UACC812,GSK690693,EGF,60,2.96901510454984,4.50529368076513,0.7363135830111651,15.2492351144606,10.1495382630357,5.40423012177138,0.585918225990438,0.5514141091458921,1.07723041437398,0.6967442604315559,0.5556834988717231,13.2262199722671,1.31897842929677,1.23366891095532,3.49522324449846,1.9859643983443098,11.762307217836002,2.09472207723927,0.251820484176121,0.4749325175917679,1.06768256956317,1.5927160217679097,0.6267261645120379,1.13743229640565,0.48345707040058206,1.02394664811158,0.8121979798739349,1.3450104619515,0.314047213246136,3.0327032685384303,4.27838006335533,0.20826498636561602,0.6789748502309569,2.3484900792039998,5.2393124323482105,6.94008910077782,1.51148238411583,5.4284803597027995,5.016115069684719,2.56833092479696,7.1051137997439096,0.263342888145455,1.5134841943816297,2.78907312511398,0.5727265215992801
UACC812,DMSO,Insulin,60,2.8620356916446603,4.45428669588021,0.661336484083433,2.100530876751,1.41418568470198,4.1496072316053505,0.75252656307502,0.63215798147114,0.969159032084548,0.755700799273732,0.5853706016059009,12.723948393196899,1.4385978081417299,1.20483740599959,3.50234062462179,2.1027277458165,10.2258853356019,1.72932695877656,0.32904761267492,0.36599807704559795,0.9593723229419749,1.4257338453571298,0.8506308470060121,1.28446629113721,0.5514810915781421,1.11107759595425,0.876923978593693,2.10571145444038,0.325111473149772,2.6692795123144903,4.351441778550599,0.20372272484230605,0.702682929208665,1.8433941659533701,5.08470695480966,5.21244858179803,1.7713693245740403,5.8389795284557,5.37891176085392,2.45822369536096,5.245517438427849,0.29802265052782395,1.52599613384844,2.68852888930321,0.7170560786876701
UACC812,DMSO,EGF,60,2.77338390505666,3.7629697780356097,0.750912410251955,1.8902956301893798,1.3110648987908602,4.328595987881609,0.7824948335856908,0.631419476354843,0.972561840989572,0.812343348758578,0.5723073642177261,10.5002403728172,1.34928231710898,1.1233560816836299,3.5203020601822597,2.0967788192999,9.89146464793868,1.6870415120212099,0.34127928897697396,0.47467207949426293,1.1512859988656101,1.56492942697858,0.8400720759331008,1.2118148685558001,0.579851259610599,1.12936149850381,1.0014789815852398,2.0447714555883603,0.36230185229281897,2.59812994830824,5.5923506984967695,0.209725894183423,0.750070928167198,1.88683922084347,4.99685678984306,5.089937029387981,1.75420199845835,5.7166226636872395,5.16830492607224,2.2370826217297797,5.19188071377925,0.29412693248703603,1.83256305832353,2.50411947076877,0.7707146556723821
UACC812,GSK690693,IGF1,60,2.51830102973898,3.50394550011679,0.7912528710068529,14.4306530351235,8.40735697404542,4.019913603405279,0.695766143720816,0.663901338594788,1.16616694856417,0.7550882826230421,0.5995324718119069,11.018543983403498,1.51472204775552,1.33654115318646,3.0539251176024997,1.9337465385807902,9.44945374888374,1.9600385030208602,0.34148934127240005,0.422729576332101,1.08381126998862,1.4552172730756798,0.694571494125707,1.18196005246553,0.5788408738837939,1.04909413656608,0.8915337084786651,1.4612128997825602,0.326551738730049,2.70265468067911,4.20912141175172,0.21756364426112498,0.74259269410928,1.9682765159608602,3.55484274653714,5.134473345145519,1.59139273148541,4.22575514241112,4.16682057873071,2.29680517062972,5.371351033280259,0.308597099446474,1.7755007566273,2.36993048549043,0.678320541813236
UACC812,GSK690693,FGF1,60,2.5682852593934102,3.78651024614099,0.653452733915942,13.8045875761642,7.84672557202363,3.8669456738155605,0.707178448322811,0.560093658552778,1.05068183632775,0.721954884993473,0.541961568629676,9.432860071195632,1.3663241941584099,1.14142013889955,3.03589132818885,2.00150900891273,9.799144821615348,1.8085110400936002,0.300868212133519,0.6265725267206861,1.3618449982499798,1.4200349427245602,0.687237139541255,1.22534354387499,0.5260969630910879,0.9537016705202339,0.910503408126429,1.67045991337315,0.33600982996732204,2.84371163147645,6.4309389257202305,0.18714924396495897,0.6856572028442779,2.1130464769986297,3.9097729538710397,5.28074321306256,1.63232313128553,4.64869740249455,4.98321617613796,2.03728767612802,5.36640387218707,0.263773852679391,2.14121746810953,2.35214476237762,0.653685376080555
UACC812,DMSO,IGF1,60,2.91882836996432,3.90830527437388,0.6510655339779089,2.3556877752182404,1.4757211801573797,4.279853187720001,0.7390607890694741,0.665096601838224,1.08470142208698,0.7739807144360459,0.623639716825347,15.822840578855601,1.49611469210381,1.30476478231609,4.133960266238129,2.5656948569793503,14.9809542436361,1.84541403702133,0.35876272303452095,0.371970510061785,0.9511244257577349,1.68845372970514,0.778180451313329,1.35708682461772,0.5641172070957701,1.08852035389099,0.878891494520542,2.4895951159810696,0.317451977563345,2.96188047986668,3.6138712841795804,0.227662477227111,0.741118990532037,2.08428949548138,5.41298929111109,5.7089663959927,1.97778765454978,6.743425899648121,6.34415467139118,2.55925285391016,6.03266631256999,0.316464334402483,1.49393103795115,2.80392305973651,0.7224471819772181
UACC812,DMSO,FGF1,60,2.90784276990188,3.5923750552862996,0.676244186469067,2.18714069254834,1.45890712088915,4.38413613969594,0.7854015456472071,0.620043696922405,1.2054644721653602,0.7489867273681701,0.565240736653957,11.0205002559325,1.3693706536507602,1.16606355954267,3.7914585315192206,2.49157103332802,11.0501922393194,1.74902984394161,0.323499835665641,0.630516576083697,1.3468853738972801,2.12101350451461,0.768245286864149,1.3346242184833799,0.546169550877831,1.15718911997657,0.897164034284884,2.71904915866514,0.35922164943166296,2.99565407458204,4.952940276489651,0.198194893159501,0.7298920601082,2.27238509087359,4.6993935616193205,5.77608399193229,2.16191637238814,7.02262163179461,7.66553137558416,2.07903667857328,5.47749962403777,0.30797488858215005,1.6441471632462201,2.57096180337544,0.7306527035752879
UACC812,GSK690693,Insulin,120,2.66787020488801,4.29040801545817,0.73994750856704,14.856527256027501,9.16420717309143,4.97021626291169,0.5725219952828381,0.6385586692351851,1.06660139471308,0.7717612405800159,0.609818053529454,19.6088809833998,1.5223863689949098,1.33556687950351,2.8808860027036296,1.77134961742886,13.869352036098402,2.10058186192333,0.36380677667560796,0.35396804660859005,0.921888548246634,1.2594009751308999,0.669896357244021,1.27052620648471,0.536486952286606,1.0475941044149002,0.8099273621767091,1.18011879596698,0.292353321124711,2.9606324434040294,0.75346991530722,0.23946452701194604,0.722512271445453,2.20267246684729,4.60272182080078,5.69927645859169,1.5210122433947801,3.30660947906191,2.71574453067219,2.95648447185978,6.94987134255748,0.32674623288251897,0.9631679950448739,2.51196197233336,0.7148236282424181
