Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-JUN_pS73,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,EGFR_pY992,ER-alpha_pS118,FOXO3a_pS318_S321,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PKC-alpha_pS657,PRAS40_pT246,Rb_pS807_S811,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,TAZ_pS89,YAP_pS127,YB-1_PS102
MCF7,DMSO,EGF,5,0.742244922558337,0.187705088438362,0.067820913150808,0.22677049989372303,1.7337039471766498,0.5903198969878101,0.3554669826778039,0.43175699346465296,0.306774112464615,0.27577859637040003,0.21848751937612101,0.09088663754214801,0.428943272057572,0.12034476327792899,0.8271324513644871,0.44721630813053104,1.3303087114296999,1.50956825679892,1.5617173725415099,0.22902813530811203,0.24661291026501503,0.19309497130734898,0.6132224701522441,0.553953031443193,0.632597556070027,0.43545362004871396,0.175322511803226,2.8765867933840696,0.6016948356936129,1.10031273283848,0.21349357915416897,1.13822319885946,2.3785112357095497,4.7314193352055005,1.4526238500307598,0.08145910758441299,1.2559751832551298,0.18377813283999103,0.645438627962604,0.371132272122839,0.616393631105547
MCF7,DMSO,IGF1,5,0.7572501494289731,0.17133466985610601,0.6407151378428759,0.6797353489715551,1.7329243993978403,0.612971416758089,0.353658446206242,0.43821294953063505,0.256345715966754,0.251374647892581,0.22469352699017003,0.090107370300535,0.418176886300572,0.10914203764539199,0.862588181599293,0.472286559293282,1.65678653401622,1.7306253625480301,1.54618100215504,0.200883746408595,0.32244624628682894,0.205458905649275,0.612273811930657,0.50124098371424,0.615585537997567,0.422585742585627,0.178072052022155,3.56076017134951,0.6166125656407371,1.1563365537365902,0.20365023607062302,1.98304397281506,2.39173788707838,4.28354499194123,1.61299174137942,0.09182021604538601,1.15516844830418,0.177669062481281,0.6272150362753249,0.40052485647339003,0.6159373917945671
MCF7,DMSO,FGF1,5,0.7642986589948091,0.202584978014721,0.47733897036538503,0.588819822833678,1.7010997749631298,0.7138385339436271,0.363213091400954,0.439930965502698,0.42865335585673703,0.26862399554781696,0.21492660874800398,0.09557455288934101,0.45556832121430396,0.115151276737028,0.9516950181800351,0.432367658163945,1.61145578476991,1.71275590871839,1.44425182246412,0.20402921134763502,0.7063839405465581,0.5819319068582509,0.560068950389615,0.501285061919754,0.62302389400324,0.44553933177333205,0.19596897013402997,3.6428697561036096,0.7865427839369922,1.1654848605123702,0.194136607984633,1.77238543240069,2.45188692018389,4.20921629265199,1.45230871883534,0.086743703737242,1.17777169250194,0.178812966215833,0.5744525215041469,0.3577561999131,0.79145758340676
MCF7,DMSO,NRG1,5,0.8258593113847409,0.191931318910225,0.926558223208277,1.05530885228162,1.8873541429612901,0.649907515525714,0.342496309905243,0.45079404774773707,0.34635426047015994,0.23158706206357502,0.202553151567021,0.121007529811143,0.44252753005115003,0.103948288849965,0.896718046529662,0.451032227399933,1.58745279216286,1.71037426210709,1.50719282644689,0.206756167072515,0.508837897838751,0.42223046202755493,0.5217289600188121,0.4800994370689411,0.586955280205459,0.412858590837498,0.187331041069891,3.8529452150900503,0.6541333882956539,1.21653894463521,0.18620993464380897,1.92358720823919,2.17895846083282,4.4249924649084695,1.46277233270915,0.08944128269370301,1.0718515011145,0.194553088815867,0.577476960370188,0.352245699338353,0.633292021324222
MCF7,DMSO,NRG1,15,0.8944429884984679,0.17650837964130603,1.8799714665355802,1.89802004587344,1.36094986117127,0.908836827498741,0.4170965465964989,0.46725849699297295,0.643031501839765,0.219054281854725,0.200296286433043,0.088858743685435,0.42565917899026295,0.128377944807959,0.95917613393913,0.540471194735123,1.98680998918052,2.21092970811673,1.46607606508823,0.227962270692975,0.616124965580417,0.492576722401771,0.5056090231758871,0.43079439409859,0.6151981535867189,0.435272255935422,0.228996710802584,6.88185357114985,0.8778185438246779,1.07997480322027,0.20294485930372197,2.52800141215711,2.6922673397853796,3.5355813936962597,1.2642970201894599,0.084700552848113,1.07924496515081,0.195768433450349,0.636014382087179,0.40052180002366794,0.78138083849885
MCF7,DMSO,PBS,15,0.773873102075326,0.13757403480032598,0.083826904688241,0.349160308725653,1.2189563957284,0.628791637978418,0.40492033593642895,0.49009856785134004,0.439563434388596,0.245582934552311,0.197950340495978,0.07634513462258599,0.43519036617876894,0.12205115450941,0.7198498134811759,0.513611944130499,0.95202071731871,1.2464186763871201,1.29364053765422,0.18784580332020498,0.285346204433367,0.27065726846594,0.373741917725776,0.47842669116773906,0.613654385803254,0.460377574515414,0.18931028446265602,1.4030737913354798,0.6407748721873511,1.1432424456335,0.205145250991913,1.20716521365633,1.8380256681180098,1.63431808565952,0.681577245528422,0.093593999899821,1.09093113547331,0.19092024633753402,0.5858322948124829,0.42375510775659003,0.597479108653592
MCF7,GSK690693,HGF,30,0.774516972739895,0.190005881324054,2.26578800144333,2.54607730512024,1.25397030261115,0.7564327331937499,0.448511077720494,0.48922093458669397,0.6041253177795219,0.22752514320172398,0.21291055184775698,0.090048308820855,0.422329385146195,0.12315531449861801,0.8010498150144929,0.455527021009837,1.50563457021387,1.59525030587799,1.40283052516182,0.243122944963401,0.5289105397044249,0.44060154059471396,0.652679538954469,0.48496451426177895,0.615578176260328,0.4182373495189571,0.20771139575695102,4.21158105657848,0.7575670067639699,1.0616726707364799,0.23432188506686397,1.4812948291387702,2.7447984810767996,3.75927245367024,1.25176779142279,0.084643092443769,1.2852661600428301,0.183145669978695,0.618452981706305,0.384284992678625,0.718117075491917
MCF7,GSK690693,Serum,30,0.83353862605858,0.159938007050449,1.44661323015118,1.8651853886416,1.41016062335783,0.7250922093311172,0.47221329347038205,0.463632875745096,0.47423129933279606,0.22336487280426603,0.200765437718588,0.083708766110489,0.41737924314629204,0.122925953268355,0.614227235350226,0.5771656506465279,1.55036108752396,1.6520326355292902,1.34026737878549,0.24022822055044302,0.366514473536581,0.24549022687161398,0.45344190990550504,0.6077990285701229,0.641998574082655,0.42055588128049,0.24519854736058,3.89982841393484,0.6817281456669431,1.03728311394597,0.21439375342264802,1.9277995810972,2.4351371840092595,2.76597459405599,1.3067748354133002,0.077903235335948,1.1052833748168402,0.19370442294248,0.782944129414982,0.33550330354415997,0.6952889618592291
MCF7,DMSO,HGF,30,0.7703887870657271,0.14179808166871302,0.534737966516633,0.7467052859955441,1.1359793670095302,0.8412255169200401,0.49918168480159403,0.487616060698122,0.60319456064485,0.21292698466892998,0.187587205075542,0.09723386728980803,0.38522425102928703,0.115198108856309,0.774352957250851,0.559605368179811,1.7204489676501498,1.7856568030067501,1.46102271174988,0.218725396450541,0.515117660929973,0.473669606229813,0.525617229757789,0.483221107797559,0.631341918397045,0.433020918584613,0.20963425199078,5.9665929944548095,0.7951135819435121,1.00256453175117,0.208704968914047,1.86833726874001,2.68100496144116,3.24496599343218,1.29850517633652,0.082745554249835,1.1383316372033,0.183918567074122,0.7997413853708101,0.389089583577202,0.894667909012072
MCF7,DMSO,Serum,30,0.8251117571776329,0.15673819306102302,0.28929738613769396,0.4698265977457429,1.3975799278196102,0.7486168112057758,0.47935777692807796,0.47997170859815796,0.616290223129803,0.21417972132853602,0.195267111121899,0.07878639721611799,0.426790310652579,0.12368669736447198,0.6163996417129809,0.5798580409260881,1.80197120364972,1.9515498029610903,1.55439772054346,0.25892522087718395,0.33983960638578004,0.21753958782086105,0.603999541032712,0.6500460145665219,0.6632186319116421,0.4390848743779871,0.234498824741329,4.82038349818179,0.711545689384807,1.07159729116809,0.22124271298148399,2.07626320306339,2.5598280895902596,3.4300519367438196,1.5198512051451298,0.07486052350603199,1.19830516766294,0.183480579902835,0.7197078255899251,0.329533756705302,0.7126501396978109
MCF7,PD173074,EGF,15,0.6925470068418199,0.209747781133676,0.105596373341625,0.259019138074859,1.6128437957703001,0.5497358110346929,0.346424284420258,0.49235198849447204,0.464364122573216,0.25083071941804397,0.21395387417838196,0.102587059027418,0.445743128863113,0.126337663903639,0.878184487707865,0.4223312558305371,1.31092887892095,1.37090329550358,1.53302949256821,0.235705878342099,0.309884158639704,0.24761824170041502,0.631809709767173,0.49023529893571705,0.606577740207631,0.438617180140424,0.17091757307103,1.89955642378694,0.702077051913452,1.08533749811527,0.20785950223703303,1.16309442115015,2.21178180043121,4.22316219658232,1.3705438781372903,0.091009037872477,1.23369054681599,0.198122005355004,0.5092543292637349,0.35628529096439704,0.5333066693034629
MCF7,PD173074,IGF1,15,0.6825514649321279,0.22376301321087197,0.890568933900194,0.944860431337964,1.60569564561587,0.579792765724848,0.346788299039638,0.504528314078853,0.42623916506274107,0.27362148218337395,0.20978130572155498,0.08926912236607,0.430037516915714,0.12249190169481199,0.8592851521923391,0.44777238760736704,1.83072603774126,1.83531646640955,1.52373313683557,0.2291616808082,0.35290866850412506,0.22169232540178002,0.6941485554510469,0.514120131295752,0.6419359147436451,0.423929821684303,0.167740452323354,4.08627212549586,0.7486461537121091,1.056896213228,0.23527607202699102,1.8550352846378502,2.4711746997307102,5.06650724012685,1.49302827613754,0.103816002173835,1.29189012705731,0.191970660165237,0.407177277314746,0.344035508700969,0.5901051329603361
MCF7,GSK690693_GSK1120212,EGF,15,0.6772706661678891,0.21033814479430898,0.625377968079854,0.769671492156675,1.6375351429147198,0.5439541887560749,0.35814676339641793,0.464033596383864,0.37299970936250604,0.267599888220225,0.224303109778907,0.103279265406339,0.445012907998041,0.10790773934672801,0.779557164234442,0.46006491469562,1.21117784980317,1.4127564965838,1.58631214125911,0.22711457482251202,0.05936832645332701,0.18646288646775,0.616670012870179,0.490545079439305,0.670154704368099,0.448823531169842,0.18955161761082898,1.91396742573021,0.586034048449657,1.05216778475289,0.21453738285757395,1.16883603135271,2.2761247836384104,3.37558494811944,1.47957251355366,0.096464498988539,1.31145984173929,0.18415119616102,0.6737047738951459,0.31936246523726897,0.5173978336110929
MCF7,GSK690693_GSK1120212,IGF1,15,0.7735949115297841,0.21430149778210997,2.94483591583566,4.04506775587533,1.51605607530704,0.5448309767925871,0.348789124671789,0.48412231410163,0.538233454185628,0.23217160442321397,0.215779822805769,0.091615923966024,0.429306817176605,0.11379762924992001,0.811525093844593,0.459525832991432,1.5909521444881498,1.7638550014789998,1.44226364280858,0.21541661120102398,0.07553574235268201,0.240429823614961,0.637689980389165,0.447110860282966,0.612027936441131,0.45770726081606605,0.15587874477297,3.9374161847003197,0.632227017830628,1.09809524285582,0.225738330883629,1.8725964542417,2.3325584327105098,3.95192430086007,1.25848768007664,0.09848555233323102,1.3608897076301598,0.187609248715702,0.331273449855629,0.303335807336239,0.506075913783454
MCF7,GSK690693,NRG1,30,0.8227121666060541,0.149569190217194,5.299035887279911,5.5120155343268005,1.11149345871998,0.819117298303443,0.45532269983628104,0.471304563575745,0.6303503427820359,0.236465610175853,0.203611151761465,0.082236055057244,0.426409086357318,0.11854777281596601,0.794533822988157,0.543865403946387,1.91996841670364,2.21297474821575,1.55265241439222,0.233114628817523,0.46585711215436804,0.322315931017105,0.7251910041427231,0.45600288654737897,0.610692440096097,0.43592747264349296,0.217656507851355,7.93530674165483,0.792438355925982,1.0728132873151601,0.22325059445217396,1.9272296627495,2.93248623020887,4.42012383486143,1.6280433185275098,0.08851683398974901,1.2828174954608602,0.19611796377821103,0.746840987665215,0.35594451867978005,0.7801948281237149
MCF7,GSK690693,PBS,30,0.672993843267505,0.155251039664424,0.47927141211186497,0.7178882550624051,1.2556504704467,0.530246847229032,0.38494587036132105,0.4745031266754871,0.4594894163966311,0.25257228679111304,0.205367533973631,0.07808134879793201,0.43583211409929207,0.128069958127106,0.7976695023225501,0.527766179279008,1.1061959090943798,1.30795964260688,1.35855812708695,0.204823489673496,0.320873884136185,0.26399804916764497,0.5329120125440779,0.503877684991937,0.632406946962777,0.44540899228052705,0.20343167225624104,1.3430522439355799,0.613543928118357,1.0740034746907101,0.217031863267293,1.16041004786125,2.20384990730497,1.44549251952685,0.693155694135412,0.07744594107239099,1.17998306460636,0.19137942091239102,0.761815721390128,0.37660145732567796,0.593934339249953
MCF7,DMSO,NRG1,30,0.843545617198043,0.138483694278921,1.7502959559698998,1.6800302544523302,1.10746714378223,0.917915094164359,0.42794632294306,0.45997970974793,0.614242549568422,0.21869302421261602,0.19788866279734102,0.084629977111743,0.43861131360460104,0.119782435248462,0.760962813664282,0.524499358243352,2.12757915409462,2.18052227262502,1.40915612822629,0.217394294976225,0.425428017880179,0.259136312419275,0.6950267681241921,0.466422767187039,0.614363232589719,0.41912572674212395,0.21780591974451002,9.54272723398439,0.780308556807638,1.03797226055519,0.219666236691279,2.24633435256502,2.45536727160113,4.23655621598154,1.54978422100817,0.077132540073118,1.2403733192820001,0.179037902474863,0.777384577599379,0.34317788205247807,0.823523559029401
