Cell Line,Inhibitor,Stimulus,Timepoint,4EBP1_pS65,4EBP1_pT37_pT46,ACC_pS79,AKT_pS473,AKT_pT308,AMPK_pT172,BAD_pS112,c-Met_pY1235,c-Raf_pS338,CHK1_pS345,CHK2_pT68,EGFR_pY1068,EGFR_pY1173,ER-alpha_pS118,GSK3-alpha-beta_pS21_S9,GSK3-alpha-beta_pS9,HER2_pY1248,HER3_pY1298,JNK_pT183_pT185,MAPK_pT202_Y204,MEK1_pS217_S221,mTOR_pS2448,NDRG1_pT346,NF-kB-p65_pS536,p27_pT157,p27_pT198,p38_pT180_Y182,p70S6K_pT389,p90RSK_pT359_S363,PDK1_pS241,PEA15_pS116,PKC-alpha_pS657,PKC-delta_pS664,PKC-pan-betaII_pS660,PRAS40_pT246,Rb_pS807_S811,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,Src_pY416,Src_pY527,STAT3_pY705,TAZ_pS89,YAP_pS127,YB-1_PS102
BT549,DMSO,FGF1,15,6.772368444,9.118111547,0.326249019,4.726806425,2.212333165,1.011240704,1.293140626,0.9262588490000001,1.420492776,1.139798079,0.873983845,0.223545962,1.26150306,1.040545212,4.215930531000001,2.366310603,0.545955477,0.6766033370000001,0.756557667,0.18234361100000002,0.128079317,1.170412562,0.300157461,1.236614501,1.2356938259999999,0.7289356379999999,0.952207101,1.292104363,0.949450496,1.0140191440000001,1.704468778,3.489587104,0.490485842,1.4203617119999998,7.744599041,0.7714710840000001,2.8331359430000003,11.02298736,3.128934345,0.5952930879999999,1.4034689759999999,0.882590758,1.071237269,4.987901712,1.778024012
BT549,GSK690693,IGF1,15,6.4560802189999995,7.187558642000001,0.34352778700000003,11.63998155,5.636604908,1.055347555,1.150053594,1.022900985,1.687593165,1.214546874,0.861133785,0.213360756,1.34797042,1.074338752,2.702872802,1.707392324,0.597116104,0.783936917,0.6778297409999999,0.336139485,0.149893122,1.05230266,0.331026362,1.0536784559999999,1.327020115,0.591425317,1.019884048,0.924878759,0.9687827040000001,0.954960204,1.6229657130000001,3.5942325530000003,0.45272996,1.3743914659999998,7.244946221,0.801124119,2.494324703,8.005187723999999,2.302528052,0.608035189,1.343419771,0.8233116,0.941220325,4.7248270980000004,1.8090644359999999
BT549,GSK690693,PBS,15,6.134153284,6.453578152,0.39574973,11.03817039,5.090621758999999,1.356909805,1.098357923,0.98451344,1.768488645,1.237212398,0.889403981,0.24403782100000002,1.363986168,1.117786854,2.61543502,1.669418272,0.53713175,0.789851469,0.727497382,0.312872805,0.141634169,1.305433819,0.34129001299999995,1.112376047,1.135287357,0.609715604,1.0262256570000001,0.9467061179999999,1.044373157,1.0515363629999999,0.787019131,4.445500173,0.490753826,1.4231560140000001,6.353781341,0.766221045,2.501749965,8.581463043,2.483660638,0.6629234479999999,1.527482714,0.8270119340000001,1.0996041890000001,4.374604826000001,1.71487752
BT549,DMSO,IGF1,15,6.8147298329999995,8.403360317999999,0.356238485,6.188012903,2.613702989,1.213861968,1.183981268,1.008612138,1.923739993,1.207027872,0.85793729,0.22559796399999998,1.23568599,1.1517847429999999,5.10116135,2.531306379,0.529608744,0.794589845,0.7117714009999999,0.328102527,0.12540204800000002,1.4463284180000002,0.332195693,1.17295472,1.039500282,0.626511418,0.9785519579999999,1.233863098,1.020903527,1.005036214,0.67670499,4.315710726,0.464874259,1.426933901,8.466088906,0.676833122,2.98871825,15.54524564,3.270992037,0.626512064,1.5281931919999998,0.8686371829999999,1.080037185,4.895070066000001,1.87099642
BT549,DMSO,PBS,15,7.029607365,8.108905206000001,0.337442591,5.77075301,2.6332467790000003,1.175174047,1.28317992,0.860498267,1.711669405,1.186012846,0.730352322,0.206151074,1.271607805,1.124527881,4.700125507,2.507252567,0.525808321,0.704279277,0.660936365,0.30079399,0.123397345,1.256457588,0.298694869,1.303167309,1.186782198,0.560925135,0.999779492,1.2228218370000001,0.926120231,1.043532393,1.300906329,4.486923713,0.38979981399999997,1.454043154,10.164143800000002,0.704893606,3.2101796080000002,16.10216424,4.015501093,0.627434077,1.428058054,0.733181302,1.076006448,5.383574104,2.104348785
BT549,GSK690693,NRG1,30,8.051645311,10.081131,0.30208953,13.49434605,6.570259458,1.088717945,1.19993477,0.954212938,1.984470566,1.062143648,0.925585019,0.24073623100000002,1.319057369,1.021892717,3.06399464,1.896450335,0.537263836,0.695884953,0.711194147,0.38222584200000004,0.14937171400000002,0.972820977,0.349556469,1.1927892390000001,1.1495957140000002,0.63050931,1.123200605,0.838848732,1.050520897,1.008075911,1.615415228,3.6872982619999997,0.43462944299999995,1.5781452009999999,8.75728592,0.82363682,2.181780254,6.390325906,2.222327985,0.608201623,1.5723697030000001,0.876773615,0.891774614,5.040127774,2.033637304
BT549,GSK690693,FGF1,30,7.625688483999999,9.424035246,0.307566624,12.63130958,6.641783796,1.1279402040000002,1.100332402,0.9626595240000001,1.820104421,1.106610818,0.9972067459999999,0.22849799899999998,1.308893949,1.241123618,2.6697891190000003,1.6562587919999998,0.563458259,0.775356873,0.701264178,0.22859809899999997,0.119725845,0.944817734,0.334781752,1.283355792,1.257426668,0.689082382,1.143268809,0.676625358,1.079209661,1.048395862,1.401776523,4.196621427,0.432359473,1.328859965,7.976410499999999,0.760995854,1.906657337,5.322004421,2.102886749,0.598290677,1.571679333,0.883548491,1.0690953,5.354785024,1.820330614
BT549,DMSO,NRG1,30,7.530843835,9.212491797,0.275826898,6.882636167,2.9995132210000004,0.9733697170000001,1.224645537,0.9159331740000001,1.934130261,1.0244565620000001,0.922379814,0.220591276,1.313115335,1.090154845,4.5147991560000005,2.752465276,0.552595271,0.654860608,0.764298947,0.436321031,0.14084148,1.12322504,0.326983402,1.401820691,1.341052247,0.683103783,1.173561471,1.2162395670000001,1.0123196509999999,1.019323467,1.498402561,3.5752540560000003,0.43445204,1.5033256940000002,8.807067784,0.7530603290000001,2.518038792,9.548434038,3.165745617,0.578274482,1.3978166730000001,0.8569997420000001,1.077863128,5.123462942,1.881770914
BT549,DMSO,FGF1,30,7.900995016,9.884285533,0.272268606,6.050539572999999,3.029864182,0.950827995,1.223282177,0.886304054,1.5600170359999999,1.014371952,0.914056372,0.236853366,1.37046678,1.1758374679999999,4.79252547,2.7214883910000003,0.5514607189999999,0.7261289679999999,0.75756502,0.260883904,0.13005593199999999,1.0142339740000001,0.31238536,1.4327281790000002,1.339815902,0.701848347,1.123671062,1.139217117,0.961812606,1.032707923,1.577792029,3.5205858180000003,0.44636576200000005,1.414930896,8.996858203,0.749984463,2.7494471369999998,11.00948146,2.971246425,0.5952896560000001,1.472788125,0.8260914359999999,1.127623898,5.295012024,1.85458592
BT549,GSK690693,IGF1,30,5.749215975,7.399944283,0.330388325,13.26878921,6.1265957360000005,1.198753038,1.163892359,1.102834296,1.950135665,1.11104446,0.9191192890000001,0.254781413,1.3917773930000001,1.191525304,3.338075725,1.972420031,0.559585231,0.820557115,0.6976329609999999,0.425496445,0.145976731,1.070917924,0.335398311,1.273319368,1.105674758,0.614779045,1.065481256,0.820727963,1.058193193,1.006011015,1.18716515,3.842515076,0.44554134,1.501500593,6.896100063,0.8015461359999999,2.206928635,7.160552166,2.016771548,0.657151012,1.4806736,0.85764311,0.998205681,4.463612408,1.929371606
BT549,GSK690693,PBS,30,6.197479427,7.343246014,0.38409299799999996,11.58966915,5.864946484,1.3409913690000002,1.100447685,1.014649935,2.057072251,1.0652418240000001,0.847203629,0.24150690100000002,1.4787269269999999,1.17091438,3.370744334,1.9455863619999998,0.543407705,0.7893225220000001,0.68122897,0.40073316200000003,0.142267739,1.072712926,0.350398431,1.177003059,1.074269473,0.647726534,1.091096218,0.794846973,1.039294083,1.027092838,1.1867573120000001,4.195030356,0.45765891299999995,1.54896828,7.09506675,0.7537461520000001,2.007436211,7.142190205,1.8600233030000002,0.6214681879999999,1.5747164180000002,0.871268004,1.1088759609999999,4.226138731,1.802170482
BT549,DMSO,IGF1,30,6.261877375,8.445688712,0.29762294,6.693509906,2.95485873,1.015268683,1.2196208309999998,1.052750817,1.747130885,0.937058099,0.7993438009999999,0.232210075,1.286653358,1.129262442,4.41154528,2.458005866,0.551370916,0.708896538,0.697054327,0.443244524,0.14459802900000002,1.0367577209999999,0.341421265,1.3319300920000001,1.093466758,0.632892115,1.132657424,1.039472508,1.000506438,0.977476208,1.7151532280000001,3.259131542,0.423814046,1.4603820509999998,8.095285602,0.754749626,2.406258588,9.348046333,2.62530935,0.607374645,1.3954667669999998,0.853533283,0.8708383820000001,4.402951955,1.935051251
BT549,DMSO,PBS,30,6.825026856,7.406873494,0.33856975100000003,5.519175326,2.913940451,1.077791118,1.267698673,0.884686214,1.7894421180000002,1.1175209179999999,0.9072143540000001,0.230754762,1.246941541,1.099708046,4.269595169,2.482278045,0.559600313,0.7365365070000001,0.741864222,0.395738845,0.133187707,1.142211622,0.340712034,1.340443381,1.034304106,0.6421438389999999,1.186319983,1.011654291,0.9970129740000001,1.0414520170000001,1.341679663,3.898281753,0.427018634,1.490212452,8.448567731,0.754022758,2.572580626,9.066616574,2.6872780880000002,0.587911515,1.448644656,0.80887364,0.952472546,4.320859101,1.923646109
BT549,GSK690693,NRG1,60,8.807766576,10.4227725,0.291050887,13.95381333,7.085031139,1.314626214,1.242429992,0.951056344,1.636178989,0.962963875,0.9152834879999999,0.235044602,1.4141371980000002,1.126122373,3.530385463,2.029354651,0.5429356479999999,0.7167901170000001,0.7963878440000001,0.40400761399999996,0.12749028,0.922287214,0.35010432,1.24442728,1.092229543,0.596204902,1.159778704,0.83298209,1.008181209,1.039298053,1.278203756,3.592767827,0.413921505,1.4889622530000002,10.008669699999999,0.728449784,2.126093102,6.564708099,1.838977469,0.5913902670000001,1.52419307,0.8131574290000001,0.8711910140000001,5.743313855,2.096738867
BT549,GSK690693,FGF1,60,7.22647109,9.370451447,0.38091869799999994,14.26547565,6.948431759,1.557215922,1.103777899,0.924313438,1.709123199,1.1416532240000001,0.990547365,0.23898631899999997,1.37746696,1.182961218,2.784257225,1.745874225,0.548428971,0.7863616520000001,0.7194325309999999,0.251588048,0.115997943,1.082806975,0.349640711,1.26587604,1.146948758,0.641667487,1.181648815,0.6381927070000001,1.0278254709999999,1.060662548,0.884703052,4.764695131,0.429153212,1.3763702290000002,8.794970998,0.7052162240000001,2.0131388180000003,5.540346958,1.7462318,0.608494998,1.6160223230000001,0.880048686,1.084045841,5.66425353,1.8828531819999998
BT549,DMSO,NRG1,60,7.8447186570000005,9.215231216,0.287235225,6.264017427000001,3.039421725,1.072707569,1.210958585,0.8788744159999999,1.634861616,1.080948005,0.989578944,0.242675101,1.2750096770000001,1.0726856000000002,4.180348732,2.5923974690000002,0.575415841,0.736484723,0.83151768,0.46558208100000004,0.140667923,1.066635601,0.35654659,1.283455911,1.033866803,0.706555594,1.211299568,1.213530856,0.983762688,1.005602208,1.379672253,3.466313125,0.463790469,1.469650369,8.437621592000001,0.802604194,2.4775175330000003,10.44017561,2.4550361609999998,0.6069850999999999,1.368360615,0.8724227109999999,1.099253142,4.8858668519999995,1.862347009
BT549,DMSO,FGF1,60,7.426431259,9.464042361,0.299166585,6.176515116,2.9708455369999998,1.1877736490000002,1.136565223,0.997883187,1.7877996859999998,0.976797583,0.900860725,0.241769316,1.30150392,1.182234446,4.3809821819999994,2.73436516,0.537396901,0.6913226809999999,0.75663181,0.259199096,0.12143692,1.1711558690000001,0.354820223,1.367844021,1.201223927,0.664633402,1.121915346,1.165248463,0.9028486290000001,0.9978928840000001,1.245647665,3.6475150430000003,0.44453348,1.425144213,8.406766242,0.72145315,2.781532093,10.29303467,2.71155511,0.623113595,1.5040378419999998,0.860998752,0.996906128,5.039046593,1.834758009
BT549,GSK690693,IGF1,60,6.278990179,8.092232448999999,0.306193617,13.71118654,6.232595876,1.1375670009999999,1.124551939,1.049251227,1.6324446519999998,1.034590112,0.9785542629999999,0.27020216199999997,1.3681463619999998,1.190361575,3.16854608,1.918645744,0.503606161,0.847771473,0.711262662,0.400695597,0.139845577,0.9929051440000001,0.34176322299999995,1.229281617,1.053593452,0.639420124,1.123176404,0.872922263,1.004873258,0.987485705,1.597173942,3.63569264,0.450371509,1.4713908080000002,7.286821012000001,0.758759917,1.9539393880000002,6.708140606000001,1.944613106,0.622709072,1.4562192230000002,0.8106205879999999,1.063277353,4.663812225,1.7657971719999999
BT549,GSK690693,PBS,60,6.016049217000001,7.685871369,0.309907707,11.240276099999999,5.610359067999999,1.32272886,1.18292201,1.0181105959999999,1.772749907,1.040133451,0.9090887879999999,0.30732934,1.328878188,1.200935328,3.20103956,1.9117216540000002,0.515770131,0.77067706,0.698986668,0.390547981,0.143874529,1.021851464,0.355103502,1.169668987,1.291765533,0.676041544,1.242165837,0.881672412,1.007095591,1.058595259,1.585987335,3.9531343189999997,0.49204899799999996,1.49226318,6.990529609,0.79931346,1.9634793380000002,6.345982156,1.901033768,0.648044787,1.419073796,0.8378860690000001,1.0184974470000001,4.5133050169999995,1.8254961459999999
BT549,DMSO,IGF1,60,7.393688139,8.198400421,0.303180739,6.441598529,3.075635573,1.1309570340000001,1.32636073,0.9498062979999999,1.803653076,1.0558359640000001,0.9417072009999999,0.255202504,1.3330293420000001,1.1575872999999999,4.590204254,2.497392531,0.508381295,0.74946166,0.693812703,0.43999310399999997,0.129561511,1.128267463,0.331216373,1.33510502,1.054039599,0.654005191,1.214916503,1.115654078,0.9322738859999999,1.01056214,1.4150641990000001,3.559933125,0.489716699,1.510559005,9.473608602,0.7379801020000001,2.319652138,10.21434528,2.550640564,0.582904041,1.417855899,0.806466412,0.872009765,4.745386845,1.77244319
BT549,DMSO,PBS,60,6.691763165,7.4489005520000005,0.31481040899999996,6.863486517,2.8457220519999997,1.3385084090000001,1.294039945,0.8804136570000001,1.910152579,1.096031101,0.950206454,0.23494743399999998,1.384540712,1.104498711,4.358192365,2.540741122,0.5296169860000001,0.7025086079999999,0.7280516990000001,0.40565042700000004,0.129101052,1.241641501,0.33371305100000004,1.235800317,1.0489972379999999,0.630952018,1.19531015,1.067598242,0.962400912,1.0213223409999999,1.172281443,3.951256478,0.450591302,1.574681831,8.236126829,0.750046105,2.579736896,10.66209927,2.758145032,0.629587065,1.48346088,0.822219925,1.080059584,4.1510512660000005,1.821084519
BT549,GSK690693,NRG1,120,6.154206855,8.483131214,0.563996642,11.14114843,6.501706797000001,1.543608836,1.203310872,1.028542452,2.291566635,0.9567843159999999,0.93424507,0.265308458,1.300713678,1.103918118,3.2999191960000003,1.777715414,0.522305345,0.760541558,0.72531547,0.30986258899999997,0.122403924,1.186267185,0.313898375,1.1200699920000001,1.067992765,0.609820596,1.137036548,0.95434093,1.096279475,1.050385125,0.347391306,4.301156523,0.447724345,1.633966908,7.833751674,0.7715560990000001,2.8858714360000004,7.23442014,1.4785622409999999,0.611869316,1.922395485,0.836654043,0.589290181,4.813336085,1.62308725
BT549,GSK690693,FGF1,120,6.28745936,7.724991545,0.6488175270000001,11.16002338,5.867257927000001,1.874461106,1.105979459,1.020115638,2.042707474,0.9805381870000001,0.92649929,0.26654912,1.3019999820000001,1.157503743,2.739182413,1.613787378,0.535368272,0.780716367,0.706167891,0.24080686,0.12132490800000001,1.132780062,0.320443951,1.110156595,1.0907235259999999,0.656470338,1.164472654,0.805300879,1.099698056,1.106796297,0.404344511,4.035215388999999,0.456446821,1.402376025,7.250359533999999,0.72736031,2.193005229,4.859283329,1.147368942,0.664899531,1.818625146,0.870978763,0.565485923,5.011477874,1.5755030509999999
BT549,DMSO,NRG1,120,6.928652192,7.702114257000001,0.48726105299999994,5.893633009,3.0491016010000003,1.312619274,1.259959942,1.021140691,2.079748237,0.97359352,0.905587936,0.27148740000000005,1.2726951309999999,1.099145673,4.317020232,2.342538657,0.552549059,0.76086979,0.745052125,0.344811159,0.127842506,1.284718859,0.305451868,1.2323680000000001,1.093598485,0.675697735,1.17365628,1.19242499,1.084234949,1.067155479,0.34206228899999996,4.046490521,0.446936624,1.537377265,6.846776707999999,0.751202523,3.089820927,9.56785144,1.7465647990000002,0.653395747,1.599053777,0.8531363240000001,0.583572678,4.741914466,1.6576233169999999
BT549,DMSO,FGF1,120,6.2149355360000005,9.305897716,0.5366601679999999,5.706511516,2.828953655,1.555276915,1.18148129,1.017871738,2.170091778,0.94494595,0.900589854,0.265689575,1.333217473,1.0869672609999999,4.450581754,2.3241654080000003,0.570770824,0.7938752179999999,0.739593116,0.291643124,0.124325597,1.290287459,0.307904532,1.186819657,1.116713383,0.6916388729999999,1.1252636,1.095831293,1.09454175,1.069664606,0.35818168200000006,4.040012985,0.45520699200000003,1.5041158680000002,7.311982563,0.667798139,3.1139471089999997,8.620280078,1.819836185,0.637719702,1.788236771,0.8735285970000001,0.5835380170000001,4.815443818,1.52060493
BT549,GSK690693,IGF1,120,5.180365245,6.686180041,0.49777046,10.60441321,5.67083207,1.6522672809999999,1.181578472,1.1456619540000001,2.439417303,1.031285124,0.8960439590000001,0.26751346,1.352361456,1.213881044,3.290324505,1.886148331,0.540537199,0.894051643,0.745502331,0.328302378,0.11678506400000001,1.290035895,0.308940493,1.145557002,1.18422206,0.646255144,1.104610956,0.9808649229999999,1.075005751,1.029246432,0.330664829,3.7481784360000003,0.46518779200000004,1.454620345,6.815381167000001,0.778976641,2.672617174,6.90400926,1.405399967,0.6994734,1.751761052,0.8347308370000001,0.5435459029999999,4.096406968,1.762032714
BT549,GSK690693,PBS,120,5.543832217,6.95221348,0.49238169299999995,10.71074987,5.780481687000001,1.69409931,1.224434136,1.110873526,2.149594476,1.033974132,0.873333453,0.263182135,1.361115936,1.184999427,3.175648283,1.788149547,0.530232001,0.810064001,0.6698899420000001,0.326874581,0.123077972,1.248132976,0.29310583,1.1354263999999998,1.0422707629999999,0.637157919,1.117951043,0.9564257429999999,1.101354102,1.0513282290000001,0.351123041,3.984958905,0.47723868399999997,1.5652484869999999,6.4400278460000004,0.763387292,2.462998078,6.522280038,1.38290672,0.708302839,1.7231978909999999,0.87982022,0.570441675,4.219092367,1.736539986
BT549,DMSO,IGF1,120,6.452258485,7.543124352,0.463717224,6.098798989,3.3231156189999997,1.42936729,1.331123909,0.9907179859999999,2.3042293209999998,1.00707828,0.852524495,0.268693019,1.331307181,1.136558782,4.690340836,2.311765615,0.551250079,0.792685579,0.6810168059999999,0.34403728,0.116130941,1.3050787940000002,0.316981426,1.200941743,1.075639683,0.653882376,1.136843976,1.143209197,1.062485874,1.056478028,0.33950431799999997,3.869692185,0.39613369200000004,1.50084997,8.426789584,0.754478711,3.150535969,10.9844448,1.6579781000000002,0.676779707,1.695549295,0.8973565859999999,0.529054569,4.496986402,1.729359275
BT549,DMSO,PBS,120,5.631708269,7.070476693,0.45927526,5.729638017,3.0859216419999997,1.44257534,1.323223357,1.0065713509999998,2.521974496,1.03602228,0.9192442540000001,0.261890143,1.361015626,1.1398869520000001,4.670938174,2.245622387,0.583807838,0.806424107,0.7422821340000001,0.35157357,0.116418527,1.342217209,0.313167525,1.173494145,1.065247627,0.6856137859999999,1.096919302,1.1329344559999999,1.121926755,1.0719678259999998,0.35825685,3.947783705,0.445913771,1.495762785,8.325762738,0.7970895720000001,3.1481879139999998,10.43328003,1.742378437,0.716608108,1.790790436,0.928968771,0.5540236470000001,4.410704569,1.687390572
BT549,GSK690693,NRG1,240,5.967137396,8.832139145,0.391610636,10.92402624,6.338948557,1.404870078,1.197520235,1.066764054,2.41902504,1.037873089,0.9942398290000001,0.280906783,1.3552663219999999,1.149512803,3.2944962689999997,1.8681328869999998,0.567878415,0.78612524,0.810469581,0.399508221,0.13527565800000002,1.2248191309999998,0.35746303799999996,1.279317995,1.030212446,0.6190625270000001,1.0239530909999999,0.951861469,1.118176863,1.041830129,0.35356948299999996,4.323611701,0.455033879,1.540590635,7.599456062000001,0.7967120320000001,2.7161875319999997,6.090606596000001,1.2170419259999998,0.628284773,1.87765115,0.909227544,0.598747029,4.363764211,1.7790572569999998
